,GCC_O0,GCC_O1,GCC_O2,GCC_O3,LLVM_O0,LLVM_O1,LLVM_O2,LLVM_O3
7439,35,15,15,15,30,10,10,10
7440,27,11,10,10,15,10,10,10
7441,36,16,16,16,35,15,13,13
7442,40,32,30,30,27,22,21,22
7443,43,23,22,22,35,15,11,11
7444,44,16,9,9,30,9,9,9
7445,26,20,19,19,23,17,17,17
7446,31,22,22,22,28,19,18,18
7447,40,26,24,24,39,18,19,19
7448,44,17,16,16,36,10,10,10
7449,30,12,9,9,27,9,9,9
7450,30,19,18,17,22,15,14,14
7451,24,14,14,14,22,14,14,14
7452,42,28,23,23,37,13,13,13
7453,25,20,19,19,24,13,13,13
7454,76,35,35,35,70,19,18,18
7455,37,16,15,13,31,10,10,10
7456,34,19,15,15,31,9,9,9
7457,50,14,14,14,46,9,9,9
7458,27,22,18,18,24,11,10,9
7459,38,30,30,30,37,14,12,12
7460,30,11,10,10,27,9,9,9
7461,52,38,31,31,46,21,20,20
7462,56,25,23,23,50,10,10,10
7463,31,24,11,10,30,10,10,10
7464,52,25,24,24,44,11,11,11
7465,48,35,29,29,45,22,22,22
7466,34,18,10,10,33,10,10,10
7467,52,32,30,30,43,17,16,16
7468,50,33,33,33,45,22,10,10
7469,36,21,19,19,33,14,14,14
7470,54,38,36,36,50,21,20,18
7471,26,14,14,14,21,9,9,9
7472,22,12,12,12,21,10,10,10
7473,26,16,16,16,23,10,10,10
7474,17,13,13,13,14,10,10,10
7475,40,28,9,9,37,9,9,9
7476,71,50,42,42,58,18,15,15
7477,47,36,32,32,46,19,17,17
7478,28,13,13,13,25,10,9,9
7479,29,17,17,17,25,13,13,13
7480,47,14,14,14,42,11,11,11
7481,45,25,23,23,44,11,11,11
7482,46,28,28,28,42,19,16,16
7483,57,38,35,35,56,22,17,17
7484,46,30,30,30,43,15,13,13
7485,32,19,19,19,24,15,15,15
7486,27,12,12,11,25,10,10,10
7487,62,20,20,20,40,20,15,15
7488,51,29,29,29,39,11,11,11
7489,35,16,16,16,31,13,13,13
7490,42,32,32,32,41,19,17,17
7491,39,12,12,11,23,12,9,9
7492,20,15,12,12,19,10,10,10
7493,34,19,18,16,24,13,10,10
7494,47,12,12,11,30,10,10,10
7495,66,11,11,11,58,9,9,9
7496,42,17,15,15,36,12,12,12
7497,38,25,22,22,36,11,10,10
7498,60,29,29,29,45,16,15,15
7499,67,13,13,10,54,14,11,11
7500,27,20,20,20,18,12,11,11
7501,42,11,9,9,37,9,9,9
7502,32,11,10,10,29,9,9,9
7503,62,12,12,12,47,11,11,11
7504,43,25,10,10,42,10,10,10
7505,53,18,16,16,52,10,10,10
7506,54,17,16,16,47,11,11,11
7507,79,14,14,14,47,10,10,10
7508,21,15,15,15,17,9,9,9
7509,48,34,9,9,45,9,9,9
7510,20,10,9,9,15,9,9,9
7511,32,24,20,20,29,19,19,19
7512,48,28,26,26,39,19,18,18
7513,38,26,11,11,37,10,10,10
7514,66,34,29,29,61,19,19,19
7515,35,12,9,9,32,9,9,9
7516,24,13,13,13,23,12,12,12
7517,47,34,28,27,44,10,10,10
7518,24,16,16,16,23,13,13,13
7519,38,19,19,19,26,19,17,17
7520,37,15,15,13,33,15,9,10
7521,29,14,10,10,27,10,10,10
7522,52,19,19,19,44,11,11,11
7523,30,19,19,19,29,10,10,10
7524,33,12,12,12,31,14,11,11
7525,45,14,12,10,40,9,9,9
7526,48,14,14,14,44,9,9,9
7527,32,23,23,23,30,22,22,22
7528,50,14,14,14,37,10,9,9
7529,63,11,10,10,33,10,10,10
7530,31,11,11,11,30,12,10,10
7531,72,23,23,23,60,9,9,9
7532,54,12,9,9,33,9,9,9
7533,57,30,29,29,49,22,20,20
7534,18,12,12,12,17,10,10,10
7535,32,14,13,13,29,10,10,10
7536,55,15,14,14,39,12,10,10
7537,29,11,11,11,21,11,11,11
7538,34,23,22,20,31,19,16,16
7539,34,10,9,9,31,9,9,9
7540,57,41,9,9,54,9,9,9
7541,38,16,15,14,35,12,11,11
7542,60,32,32,32,56,12,12,12
7543,42,13,10,10,25,10,10,10
7544,18,14,14,14,17,10,10,10
7545,39,28,26,26,38,14,10,10
7546,57,18,14,14,50,10,10,10
7547,25,21,17,17,21,10,10,10
7548,27,18,17,17,21,12,12,12
7549,31,27,19,19,30,10,10,10
7550,33,27,26,26,32,15,10,10
7551,59,30,29,29,45,17,15,15
7552,38,19,18,18,29,10,10,10
7553,49,29,27,27,45,12,11,11
7554,25,17,17,17,17,10,10,10
7555,64,11,10,10,49,10,10,10
7556,30,24,21,21,29,11,11,11
7557,41,32,25,25,37,13,13,13
7558,57,10,9,9,38,9,9,9
7559,24,17,15,15,21,12,11,11
7560,30,17,17,17,20,12,12,12
7561,24,18,18,18,23,13,14,14
7562,27,18,18,18,18,12,12,12
7563,19,16,15,15,18,15,15,15
7564,40,25,23,23,37,22,21,21
7565,25,17,16,16,24,13,13,13
7566,20,10,10,10,17,9,9,9
7567,70,40,37,35,66,19,14,14
7568,26,20,20,20,25,13,11,11
7569,25,19,15,15,17,12,12,12
7570,29,23,23,23,28,20,19,19
7571,32,21,21,19,29,18,15,15
7572,31,21,20,20,30,21,19,19
7573,38,26,26,26,33,17,15,15
7574,58,28,27,27,54,11,11,11
7575,55,28,28,28,43,14,11,12
7576,47,12,11,11,45,10,10,10
7577,29,26,23,23,28,10,10,10
7578,43,24,19,19,40,18,17,18
7579,29,20,20,20,26,9,9,9
7580,38,20,20,20,35,9,9,9
7581,29,14,14,14,25,10,10,10
7582,17,12,12,12,16,10,10,10
7583,31,14,14,14,28,10,9,9
7584,22,15,15,15,19,9,9,9
7585,64,11,11,11,34,10,9,9
7586,33,17,17,17,25,10,10,10
7587,22,18,15,15,21,10,10,10
7588,34,13,13,13,22,12,11,11
7589,79,31,31,31,66,16,15,15
7590,41,32,32,32,35,22,17,17
7591,28,19,18,18,22,10,10,10
7592,59,43,39,39,56,30,29,29
7593,23,11,10,10,20,16,16,16
7594,30,23,23,22,29,13,12,12
7595,59,22,20,20,45,19,18,16
7596,39,22,21,21,36,12,12,12
7597,21,9,9,9,18,9,9,9
7598,35,21,20,20,32,12,12,12
7599,51,31,31,31,46,10,10,10
7600,49,12,10,10,45,10,10,10
7601,76,22,10,10,66,10,10,10
7602,47,14,14,14,44,9,9,9
7603,43,34,34,34,37,23,15,15
7604,24,13,13,13,22,10,10,10
7605,63,43,39,39,56,22,20,20
7606,20,14,14,14,19,10,10,10
7607,40,26,24,24,39,17,16,16
7608,45,29,28,27,41,17,15,15
7609,24,16,13,13,18,12,11,11
7610,26,13,13,12,22,14,10,10
7611,25,19,19,19,22,16,16,16
7612,47,17,17,17,41,9,9,9
7613,41,22,21,21,31,16,15,15
7614,52,11,11,11,47,11,11,11
7615,22,12,12,11,17,9,9,9
7616,54,32,31,31,52,24,24,24
7617,82,48,43,43,65,19,18,18
7618,16,12,12,12,15,10,10,10
7619,57,15,15,15,38,9,9,9
7620,44,11,11,11,43,11,11,11
7621,49,30,28,28,37,20,17,17
7622,30,17,17,17,27,12,12,12
7623,35,24,23,23,32,11,10,10
7624,28,17,16,16,24,14,14,14
7625,47,13,12,12,30,10,10,10
7626,27,18,18,18,19,16,16,16
7627,34,11,11,11,27,10,10,10
7628,44,30,27,27,43,10,10,10
7629,68,28,28,28,49,16,15,15
7630,50,35,27,27,48,15,15,15
7631,64,38,31,31,52,13,12,12
7632,46,18,16,16,38,12,10,10
7633,39,22,18,18,36,11,11,11
7634,35,18,16,16,27,10,10,10
7635,29,20,18,18,22,16,14,14
7636,36,29,27,27,35,26,26,26
7637,14,13,13,13,13,11,11,11
7638,18,10,10,10,14,9,9,9
7639,48,33,31,31,44,21,19,19
7640,40,30,30,30,37,9,9,9
7641,23,15,13,13,20,9,9,9
7642,24,15,15,15,20,9,9,9
7643,31,23,20,18,29,12,10,10
7644,32,25,24,24,29,19,16,16
7645,35,17,17,17,32,11,11,11
7646,57,33,32,32,42,22,22,22
7647,21,13,13,12,18,12,12,12
7648,65,46,44,44,59,23,19,19
7649,35,20,19,19,34,14,14,14
7650,52,33,32,32,49,14,14,14
7651,61,9,9,9,44,9,9,9
7652,22,16,15,15,19,13,14,14
7653,29,10,9,9,18,10,9,9
7654,39,11,11,11,31,9,9,9
7655,29,20,17,17,26,9,9,9
7656,29,19,19,19,23,15,12,12
7657,31,19,17,17,21,11,9,9
7658,60,12,12,12,42,11,11,11
7659,32,25,24,24,29,11,11,11
7660,26,16,9,9,19,9,9,9
7661,23,13,13,13,17,9,9,9
7662,50,38,36,36,47,25,21,20
7663,45,29,28,28,41,17,17,17
7664,28,22,22,22,26,15,13,13
7665,29,16,16,16,23,14,15,15
7666,56,36,30,30,40,16,16,16
7667,48,22,22,22,36,15,15,15
7668,21,11,11,11,20,10,10,10
7669,32,23,22,22,22,16,15,15
7670,34,11,10,10,23,10,10,10
7671,46,25,24,24,40,17,16,16
7672,34,14,14,14,29,17,12,12
7673,38,19,18,18,27,11,10,10
7674,35,16,16,16,29,12,12,12
7675,56,11,10,10,33,10,10,10
7676,59,17,17,17,48,12,12,12
7677,43,30,27,27,40,10,10,10
7678,34,23,21,21,33,16,10,10
7679,51,33,31,31,48,28,25,25
7680,41,21,11,11,30,9,9,9
7681,57,45,44,44,54,36,30,30
7682,55,21,21,21,46,17,17,17
7683,35,15,15,15,32,11,11,11
7684,24,14,14,14,23,11,11,11
7685,60,9,9,9,28,9,9,9
7686,59,11,10,10,37,10,10,10
7687,51,16,15,15,39,12,12,12
7688,34,23,23,23,31,17,16,16
7689,40,21,19,18,34,14,14,14
7690,34,25,9,9,31,9,9,9
7691,43,33,16,16,40,10,10,10
7692,42,9,9,9,36,9,9,9
7693,27,21,21,21,24,9,9,9
7694,23,15,14,14,22,10,10,10
7695,26,13,12,12,25,10,10,10
7696,53,36,31,31,42,25,19,19
7697,55,11,11,11,34,10,10,10
7698,48,33,21,20,44,13,11,11
7699,55,9,9,9,43,9,9,9
7700,26,24,15,13,25,10,10,10
7701,31,9,9,9,28,9,9,9
7702,22,16,15,15,19,10,10,10
7703,50,41,39,39,49,27,27,27
7704,36,11,9,9,33,9,9,9
7705,38,32,31,31,37,29,25,25
7706,35,24,24,24,27,19,19,19
7707,24,18,18,18,23,16,15,15
7708,32,10,10,10,27,10,10,10
7709,28,20,20,20,21,16,14,14
7710,36,15,15,14,32,11,9,9
7711,20,15,15,14,17,9,9,9
7712,47,31,25,25,37,19,18,18
7713,23,11,11,11,16,10,9,9
7714,43,17,15,14,38,13,10,10
7715,25,15,15,15,21,12,12,12
7716,34,15,14,14,28,12,12,12
7717,77,39,38,38,68,20,20,20
7718,68,39,38,38,64,22,17,17
7719,51,11,10,10,32,9,9,9
7720,28,15,15,15,26,10,10,10
7721,24,21,20,20,23,18,14,14
7722,53,26,25,25,43,18,16,12
7723,25,20,19,19,23,11,11,11
7724,69,45,33,33,64,24,21,21
7725,50,31,31,31,48,27,25,25
7726,50,26,23,23,38,19,18,18
7727,51,13,13,13,46,13,13,13
7728,51,24,24,24,35,15,13,13
7729,27,10,10,10,26,10,10,10
7730,67,12,10,10,41,10,10,10
7731,60,18,18,18,33,14,10,10
7732,56,35,35,35,43,23,15,15
7733,19,15,15,14,15,10,10,10
7734,27,20,20,20,25,11,11,11
7735,25,18,15,15,22,12,12,12
7736,33,22,18,18,32,14,13,13
7737,66,39,37,37,50,24,21,22
7738,34,12,9,9,31,9,9,9
7739,42,28,26,26,41,22,20,20
7740,31,28,22,22,30,10,10,10
7741,66,28,24,23,49,11,11,11
7742,31,17,10,10,28,10,10,10
7743,44,13,13,13,31,10,10,10
7744,29,11,10,10,21,10,10,10
7745,32,22,20,20,29,13,13,13
7746,47,21,21,21,46,18,12,12
7747,25,20,10,10,23,10,10,10
7748,27,15,15,15,23,9,9,9
7749,75,16,15,12,60,9,9,9
7750,45,10,10,10,30,10,10,10
7751,36,21,21,20,30,12,11,10
7752,24,17,17,17,23,15,15,15
7753,26,15,14,14,23,14,14,14
7754,27,16,16,16,23,14,14,14
7755,39,16,16,16,38,11,11,11
7756,33,27,24,24,32,11,10,10
7757,64,40,27,27,59,30,14,14
7758,20,14,14,13,17,9,9,9
7759,66,28,27,27,63,17,17,17
7760,35,13,13,13,30,11,10,10
7761,39,21,19,19,34,13,12,12
7762,54,24,23,23,42,17,17,17
7763,30,21,20,20,26,19,19,20
7764,58,33,16,16,49,12,11,11
7765,78,45,43,43,68,30,28,28
7766,35,26,25,25,33,14,15,15
7767,30,14,11,11,28,13,10,10
7768,76,12,12,9,45,12,10,10
7769,57,36,31,31,53,29,20,20
7770,28,21,20,20,27,17,17,17
7771,74,35,35,35,60,20,18,18
7772,18,11,11,11,15,9,9,9
7773,36,17,17,17,33,10,10,10
7774,57,44,43,42,49,38,37,37
7775,54,32,31,31,50,9,9,9
7776,34,27,25,25,33,21,15,15
7777,71,26,17,17,67,13,12,12
7778,28,17,17,17,24,11,11,11
7779,43,18,18,18,27,14,14,14
7780,46,23,15,11,41,9,9,9
7781,29,17,17,17,25,16,16,16
7782,19,13,10,10,16,10,10,10
7783,54,33,30,30,50,22,21,21
7784,49,33,29,29,43,14,9,9
7785,28,15,15,15,19,11,9,9
7786,56,11,10,10,49,10,10,10
7787,28,13,13,13,21,14,13,13
7788,66,32,26,26,60,18,16,16
7789,61,35,32,32,52,21,20,20
7790,44,28,25,25,32,20,16,16
7791,52,29,22,22,48,14,14,14
7792,35,22,20,20,32,15,14,14
7793,58,43,37,35,48,19,18,18
7794,54,26,24,24,47,13,10,10
7795,36,20,13,13,26,12,9,9
7796,29,19,16,14,24,14,9,9
7797,35,20,20,20,25,12,12,12
7798,28,19,19,19,27,19,19,19
7799,30,27,23,23,29,13,11,11
7800,38,25,23,23,35,9,9,9
7801,33,11,11,11,22,10,10,10
7802,59,13,13,12,35,14,10,10
7803,58,29,29,19,46,12,12,12
7804,20,11,11,11,16,10,10,10
7805,27,18,15,15,26,13,13,13
7806,65,34,30,30,55,12,12,12
7807,27,12,9,9,24,9,9,9
7808,53,27,25,25,46,13,12,12
7809,21,12,10,10,18,9,9,9
7810,22,20,20,20,21,10,10,10
7811,32,13,10,10,21,9,9,9
7812,66,18,17,17,56,10,10,10
7813,30,15,14,14,28,15,12,12
7814,52,15,15,15,38,10,10,10
7815,50,10,10,10,41,10,10,10
7816,36,30,26,26,35,18,17,17
7817,46,37,37,37,45,28,17,17
7818,21,14,14,14,18,9,9,9
7819,49,15,15,15,46,9,9,9
7820,33,28,21,21,32,19,15,15
7821,32,18,18,18,22,14,12,11
7822,29,22,18,15,24,15,10,10
7823,53,16,16,15,38,10,10,10
7824,68,12,12,12,46,10,10,10
7825,50,25,25,25,46,14,12,12
7826,35,16,16,16,26,16,14,13
7827,31,22,22,22,22,14,14,14
7828,29,15,9,9,25,9,9,9
7829,28,19,18,18,27,16,16,16
7830,38,25,24,24,35,13,12,12
7831,28,18,18,18,22,14,14,14
7832,56,31,17,17,53,12,12,12
7833,44,28,24,24,41,9,9,9
7834,33,21,18,18,30,9,9,9
7835,19,17,10,10,18,10,10,10
7836,53,37,35,35,50,25,20,20
7837,29,14,14,14,22,14,14,14
7838,65,35,35,35,64,28,28,28
7839,33,18,17,17,32,22,22,22
7840,46,31,32,32,37,25,14,14
7841,26,20,18,18,23,18,18,18
7842,27,20,20,20,19,13,12,12
7843,33,9,9,9,20,9,9,9
7844,37,27,24,24,26,15,15,15
7845,60,39,36,35,57,34,26,26
7846,46,17,17,17,45,12,11,11
7847,31,10,10,10,16,10,10,10
7848,25,17,17,17,22,13,10,10
7849,67,9,9,9,38,9,9,9
7850,62,11,9,9,43,9,9,9
7851,28,21,19,19,25,12,11,11
7852,35,12,12,12,32,9,9,9
7853,33,24,23,23,30,21,20,20
7854,36,10,9,9,33,9,9,9
7855,24,19,19,19,23,10,10,10
7856,28,12,12,12,18,9,9,9
7857,28,19,19,19,25,16,16,16
7858,38,28,26,26,33,10,10,10
7859,53,30,30,30,50,16,14,14
7860,26,16,11,11,22,10,9,9
7861,36,33,32,32,35,10,10,10
7862,28,16,16,16,24,9,9,9
7863,24,16,12,11,20,11,9,9
7864,36,24,23,23,33,11,10,10
7865,34,25,25,25,31,22,19,19
7866,34,12,12,12,30,13,11,11
7867,33,14,13,13,30,9,9,9
7868,29,23,21,21,28,12,12,12
7869,33,19,19,19,30,9,9,9
7870,56,20,17,16,44,15,13,13
7871,33,12,11,11,30,11,11,11
7872,52,31,27,27,47,17,11,11
7873,37,21,21,20,30,13,13,13
7874,36,25,20,20,33,16,15,15
7875,40,29,27,27,37,13,13,13
7876,51,26,25,25,44,21,18,18
7877,27,13,12,12,26,10,10,10
7878,22,20,19,19,21,12,10,10
7879,26,20,19,19,25,13,11,11
7880,46,36,15,15,42,9,9,9
7881,28,12,10,9,19,12,9,9
7882,49,31,29,29,48,25,25,25
7883,44,36,35,34,43,17,12,12
7884,70,36,29,29,64,11,12,12
7885,24,17,17,17,23,16,14,15
7886,44,27,26,26,40,14,10,10
7887,32,15,15,15,29,11,10,10
7888,26,10,10,10,17,9,9,9
7889,38,14,14,14,35,11,10,10
7890,31,10,10,10,19,10,10,10
7891,69,15,9,9,42,9,9,9
7892,19,16,15,14,17,10,10,10
7893,31,16,15,15,27,11,11,11
7894,34,19,19,19,29,9,9,9
7895,29,21,19,19,22,12,12,12
7896,79,11,9,9,35,9,9,9
7897,28,14,15,15,18,10,10,10
7898,34,23,20,20,31,9,9,9
7899,37,13,12,9,34,9,9,9
7900,37,12,12,12,34,11,11,11
7901,50,35,35,35,43,24,19,19
7902,95,30,30,30,64,15,15,15
7903,24,18,17,16,23,10,10,10
7904,16,12,12,12,15,10,10,10
7905,45,21,20,20,43,13,13,13
7906,27,14,14,14,24,9,9,9
7907,33,14,9,9,29,9,9,9
7908,67,11,11,11,40,9,9,9
7909,48,39,34,33,45,32,25,25
7910,57,14,13,13,47,10,10,10
7911,32,15,15,15,22,13,13,13
7912,83,47,42,42,73,27,24,24
7913,44,33,29,29,38,16,15,15
7914,61,29,26,26,48,20,14,14
7915,28,15,15,13,27,10,10,10
7916,38,24,21,21,35,10,10,10
7917,34,12,12,12,27,9,9,9
7918,51,32,29,29,50,25,24,24
7919,40,24,11,11,30,9,9,9
7920,49,34,27,27,46,24,21,21
7921,26,20,20,20,25,12,12,12
7922,37,30,30,30,34,18,14,13
7923,21,14,13,13,14,13,10,10
7924,65,13,13,10,58,9,9,9
7925,59,18,18,18,38,11,9,9
7926,35,29,21,21,32,12,11,11
7927,23,17,16,16,22,15,15,15
7928,30,13,12,12,27,12,12,12
7929,40,32,30,30,39,25,23,23
7930,54,19,19,19,53,11,10,10
7931,32,20,19,18,23,13,10,10
7932,79,28,28,28,58,15,15,15
7933,29,24,24,23,28,11,11,11
7934,35,28,27,27,34,12,11,11
7935,29,18,16,16,24,14,13,13
7936,26,11,10,10,20,10,10,10
7937,26,12,12,12,22,10,9,9
7938,57,11,11,10,44,9,9,9
7939,49,40,10,10,48,10,10,10
7940,28,18,18,18,21,16,15,15
7941,58,42,40,40,56,26,25,25
7942,48,26,22,22,44,15,14,14
7943,38,16,15,15,30,14,13,13
7944,32,27,25,25,31,17,16,16
7945,43,38,36,36,42,20,17,17
7946,28,10,10,10,19,9,9,9
7947,27,11,11,11,20,12,11,11
7948,36,17,17,17,25,13,12,12
7949,29,23,23,17,28,14,14,14
7950,41,28,18,18,39,15,15,15
7951,35,17,15,15,29,12,12,12
7952,37,20,11,11,36,11,11,11
7953,51,26,24,24,47,17,16,16
7954,58,12,9,9,36,9,9,9
7955,23,13,12,12,19,10,10,10
7956,92,36,31,31,83,18,17,17
7957,68,27,25,23,50,14,14,14
7958,41,29,19,19,40,11,10,10
7959,36,32,30,30,35,16,16,16
7960,31,19,17,17,24,11,11,11
7961,25,18,18,18,24,14,13,13
7962,30,23,23,23,22,12,12,12
7963,23,19,19,19,20,19,18,18
7964,23,15,15,15,20,15,15,15
7965,63,42,41,30,57,11,10,10
7966,35,26,26,26,32,13,11,11
7967,60,43,43,43,57,15,15,15
7968,24,14,10,10,23,10,10,10
7969,57,34,33,33,54,22,16,16
7970,21,15,15,15,18,12,12,12
7971,37,33,33,33,36,20,17,17
7972,20,14,14,14,18,11,11,11
7973,44,17,17,17,36,15,15,15
7974,63,17,12,10,43,13,9,9
7975,61,46,44,44,49,22,20,20
7976,28,10,10,10,18,10,10,10
7977,39,24,21,21,37,18,17,17
7978,40,28,24,24,37,10,10,10
7979,57,28,26,26,50,19,11,11
7980,26,22,13,13,25,16,11,12
7981,29,15,14,14,22,12,9,9
7982,22,13,13,13,20,12,12,12
7983,42,17,17,17,29,16,15,15
7984,20,14,14,14,19,13,12,12
7985,63,34,28,28,47,16,14,14
7986,25,13,13,13,22,13,13,13
7987,56,10,10,10,31,10,10,10
7988,39,15,11,11,26,9,9,9
7989,53,20,19,19,49,17,15,15
7990,59,33,32,32,56,17,17,17
7991,37,16,16,16,33,15,14,14
7992,36,12,12,12,35,10,10,10
7993,20,15,14,14,19,13,13,13
7994,22,10,10,10,21,10,10,10
7995,41,16,16,16,40,13,11,11
7996,59,32,15,13,53,13,12,12
7997,28,11,10,10,22,10,10,10
7998,26,16,16,16,20,13,11,11
7999,41,17,16,16,33,14,13,13
8000,44,13,13,13,31,9,9,9
8001,39,21,21,21,28,9,9,9
8002,36,26,26,26,33,9,9,9
8003,31,16,13,13,25,10,10,10
8004,26,14,14,14,22,10,10,10
8005,59,24,22,22,50,9,9,9
8006,34,18,17,17,25,15,15,15
8007,26,17,17,17,25,16,14,13
8008,22,13,9,9,19,9,9,9
8009,36,27,27,27,35,11,10,10
8010,36,19,18,17,33,14,14,14
8011,35,28,25,25,27,19,19,19
8012,59,31,27,27,49,12,11,11
8013,60,12,12,11,32,12,9,9
8014,28,14,14,14,24,10,10,10
8015,59,29,25,25,58,12,12,12
8016,29,25,24,24,28,10,10,10
8017,52,19,19,19,45,17,11,11
8018,36,23,21,21,35,10,10,10
8019,29,23,20,20,28,18,17,18
8020,29,20,20,20,25,15,14,14
8021,25,18,18,18,17,14,14,14
8022,74,11,11,11,41,10,10,10
8023,41,23,22,22,39,15,15,15
8024,30,20,19,18,27,12,12,12
8025,42,19,16,16,38,13,12,12
8026,27,13,12,12,25,10,10,10
8027,29,23,22,22,25,21,20,20
8028,27,19,19,19,24,15,15,15
8029,42,25,23,23,31,17,11,11
8030,30,18,17,16,26,12,12,12
8031,37,10,10,10,24,9,9,9
8032,26,19,18,18,23,11,9,9
8033,21,12,10,10,16,10,10,10
8034,26,20,20,20,25,18,18,18
8035,27,16,16,16,20,11,11,11
8036,45,35,35,35,41,18,17,17
8037,31,10,10,10,28,9,9,9
8038,24,10,10,10,23,10,10,10
8039,51,10,9,9,37,9,9,9
8040,23,17,16,16,20,10,10,10
8041,48,32,32,32,47,19,17,17
8042,25,10,10,10,14,9,9,9
8043,59,14,14,14,37,10,10,10
8044,52,21,21,21,41,10,10,10
8045,19,11,11,11,18,10,10,10
8046,48,21,21,21,35,14,11,11
8047,51,11,9,9,28,9,9,9
8048,25,10,9,9,21,9,9,9
8049,32,20,17,16,29,12,12,12
8050,31,23,20,20,28,9,9,9
8051,23,15,15,15,20,11,11,11
8052,60,26,24,24,53,21,20,20
8053,30,11,11,11,29,10,10,10
8054,43,24,24,21,37,10,10,10
8055,50,21,21,20,42,18,13,12
8056,53,39,10,10,52,10,10,10
8057,52,26,25,25,47,9,9,9
8058,50,18,17,17,47,10,10,10
8059,34,22,10,10,30,10,10,10
8060,63,19,19,19,57,14,14,14
8061,38,10,9,9,35,9,9,9
8062,49,35,33,33,48,17,17,17
8063,27,16,14,14,24,13,12,12
8064,56,12,10,10,33,13,9,9
8065,56,38,32,32,48,25,19,19
8066,36,25,24,24,32,20,17,17
8067,25,15,13,13,24,13,12,12
8068,39,21,18,18,28,13,13,13
8069,36,23,21,21,35,11,11,11
8070,25,19,19,19,22,17,15,14
8071,23,19,19,19,22,13,14,14
8072,32,23,14,14,30,15,12,12
8073,50,27,22,22,47,16,15,15
8074,58,11,10,10,29,10,10,10
8075,97,35,32,32,64,21,17,17
8076,51,29,28,28,45,17,15,15
8077,56,40,39,39,46,19,19,19
8078,30,23,21,21,28,15,13,13
8079,37,26,20,20,34,11,11,11
8080,30,19,19,20,27,17,15,15
8081,71,12,9,9,47,9,9,9
8082,35,10,9,9,32,9,9,9
8083,31,11,11,11,22,11,11,11
8084,45,13,13,13,33,10,10,10
8085,34,9,9,9,25,9,9,9
8086,38,10,9,9,35,9,9,9
8087,29,22,22,22,28,17,17,17
8088,29,22,20,20,23,15,15,15
8089,56,9,9,9,33,9,9,9
8090,48,31,30,30,47,18,16,16
8091,38,25,21,21,37,15,14,14
8092,36,27,18,17,35,13,12,10
8093,19,12,12,10,16,9,9,9
8094,65,12,9,9,60,9,9,9
8095,64,11,10,10,59,10,10,10
8096,26,10,10,10,18,9,9,9
8097,29,15,12,12,24,12,11,11
8098,40,25,25,24,37,23,17,17
8099,52,34,32,32,49,25,22,22
8100,56,27,23,23,55,17,15,15
8101,26,15,15,15,25,10,10,10
8102,33,28,10,10,32,10,10,10
8103,39,16,14,14,27,14,14,14
8104,23,9,9,9,20,9,9,9
8105,31,13,9,9,26,9,9,9
8106,22,16,15,15,21,27,26,26
8107,34,21,21,21,33,11,11,11
8108,34,21,20,20,30,16,15,15
8109,27,13,13,13,19,11,11,9
8110,33,14,14,13,24,12,11,11
8111,62,13,13,13,51,10,10,10
8112,36,11,11,11,22,10,10,10
8113,56,27,27,27,42,25,19,19
8114,30,14,13,9,27,12,9,9
8115,76,21,21,21,55,11,10,10
8116,68,12,12,12,34,10,10,10
8117,27,13,13,13,24,10,10,10
8118,67,33,33,33,59,29,29,29
8119,29,24,21,21,27,19,17,17
8120,33,15,15,15,30,13,13,13
8121,36,12,12,12,32,9,9,9
8122,30,18,18,18,23,12,11,11
8123,32,20,13,13,31,10,10,10
8124,79,42,40,40,77,16,16,16
8125,30,11,11,11,22,11,9,9
8126,32,22,22,22,24,16,16,16
8127,22,17,16,16,19,10,10,10
8128,41,9,9,9,38,9,9,9
8129,46,23,18,18,36,16,15,15
8130,21,16,15,15,20,12,13,13
8131,63,36,36,36,60,27,22,22
8132,53,31,22,22,50,11,11,11
8133,51,26,23,23,43,13,13,13
8134,27,18,17,17,20,14,14,14
8135,31,13,12,12,28,9,9,9
8136,29,25,24,24,22,10,10,10
8137,24,10,9,9,16,9,9,9
8138,71,16,16,16,46,9,9,9
8139,38,27,27,27,37,21,21,21
8140,56,29,29,29,52,10,10,10
8141,26,19,18,18,23,9,9,9
8142,64,17,17,17,46,13,11,11
8143,50,41,37,37,49,11,11,11
8144,66,39,34,33,50,25,17,17
8145,21,17,16,16,20,10,10,10
8146,33,16,14,14,31,10,10,10
8147,31,12,11,11,30,10,10,10
8148,33,11,11,11,22,9,9,9
8149,31,17,15,14,28,9,9,9
8150,30,17,16,16,26,9,9,9
8151,33,15,15,15,27,9,9,9
8152,32,18,10,10,29,9,9,9
8153,34,12,12,10,26,9,9,9
8154,55,12,12,11,48,9,9,9
8155,72,53,51,51,59,32,28,28
8156,36,30,25,24,33,15,10,10
8157,47,36,14,14,46,11,11,11
8158,22,14,12,12,18,16,11,11
8159,68,10,10,10,38,9,9,9
8160,30,22,22,22,20,10,10,10
8161,36,25,23,23,31,14,12,12
8162,40,37,34,34,39,24,20,20
8163,52,26,23,21,47,10,10,10
8164,77,14,14,14,64,10,10,10
8165,29,13,13,13,19,10,9,9
8166,35,19,19,19,34,14,13,13
8167,44,16,15,15,39,12,12,12
8168,27,17,16,16,23,14,13,13
8169,27,21,20,20,24,15,14,14
8170,38,23,23,23,35,16,12,12
8171,25,12,12,12,24,10,10,10
